class,timestamp,org,repo,size_KB,size,pull_count,errors
MCELLBI 32,2019-10-22 16:00:00,ds-modules,MCB-32,2857.0,141.0,8,0.0
MCELLBI 32,2019-10-22 17:00:00,ds-modules,MCB-32,617.0,141.0,8,0.0
MCELLBI 32,2019-10-22 18:00:00,ds-modules,MCB-32,617.0,141.0,12,0.0
MCELLBI 32,2019-10-22 19:00:00,ds-modules,MCB-32,2857.0,141.0,19,207.5
MCELLBI 32,2019-10-22 20:00:00,ds-modules,MCB-32,26153.0,141.0,19,0.0
MCELLBI 32,2019-10-22 21:00:00,ds-modules,MCB-32,26153.0,141.0,1073,0.0
MCELLBI 32,2019-10-22 22:00:00,ds-modules,MCB-32,2857.0,141.0,101,0.0
MCELLBI 32,2019-10-22 23:00:00,ds-modules,MCB-32,26153.0,141.0,42,0.0
MCELLBI 32,2019-10-23 00:00:00,ds-modules,MCB-32,2857.0,141.0,22,0.0
MCELLBI 32,2019-10-23 01:00:00,ds-modules,MCB-32,2857.0,141.0,20,0.0
MCELLBI 32,2019-10-23 02:00:00,ds-modules,MCB-32,26153.0,141.0,16,0.0
MCELLBI 32,2019-10-23 03:00:00,ds-modules,MCB-32,31983.0,141.0,27,0.0
MCELLBI 32,2019-10-23 04:00:00,ds-modules,MCB-32,31983.0,141.0,24,0.0
MCELLBI 32,2019-10-23 05:00:00,ds-modules,MCB-32,10745.0,141.0,25,0.0
MCELLBI 32,2019-10-23 06:00:00,ds-modules,MCB-32,2857.0,141.0,18,0.0
MCELLBI 32,2019-10-23 07:00:00,ds-modules,MCB-32,2857.0,141.0,10,236.25
MCELLBI 32,2019-10-23 08:00:00,ds-modules,MCB-32,31983.0,141.0,3,0.0
MCELLBI 32,2019-10-23 11:00:00,ds-modules,MCB-32,88000.0,141.0,1,0.0
MCELLBI 32,2019-10-23 15:00:00,ds-modules,MCB-32,31983.0,141.0,8,0.0
MCELLBI 32,2019-10-23 16:00:00,ds-modules,MCB-32,26153.0,141.0,26,0.0
MCELLBI 32,2019-10-23 17:00:00,ds-modules,MCB-32,31983.0,141.0,23,0.0
MCELLBI 32,2019-10-23 18:00:00,ds-modules,MCB-32,26153.0,141.0,15,0.0
MCELLBI 32,2019-10-23 19:00:00,ds-modules,MCB-32,26153.0,141.0,28,407.5016979237414
MCELLBI 32,2019-10-23 20:00:00,ds-modules,MCB-32,2857.0,141.0,17,0.0
MCELLBI 32,2019-10-23 21:00:00,ds-modules,MCB-32,31983.0,141.0,18,0.0
MCELLBI 32,2019-10-23 22:00:00,ds-modules,MCB-32,1411.0,141.0,21,0.0
MCELLBI 32,2019-10-23 23:00:00,ds-modules,MCB-32,26153.0,141.0,26,0.0
MCELLBI 32,2019-10-24 00:00:00,ds-modules,MCB-32,26153.0,141.0,26,0.0
MCELLBI 32,2019-10-24 01:00:00,ds-modules,MCB-32,26153.0,141.0,25,0.0
MCELLBI 32,2019-10-24 02:00:00,ds-modules,MCB-32,10745.0,141.0,14,0.0
MCELLBI 32,2019-10-24 03:00:00,ds-modules,MCB-32,2857.0,141.0,11,0.0
MCELLBI 32,2019-10-24 04:00:00,ds-modules,MCB-32,31983.0,141.0,19,0.0
MCELLBI 32,2019-10-24 05:00:00,ds-modules,MCB-32,31983.0,141.0,13,0.0
MCELLBI 32,2019-10-24 06:00:00,ds-modules,MCB-32,26153.0,141.0,19,0.0
MCELLBI 32,2019-10-24 07:00:00,ds-modules,MCB-32,31983.0,141.0,2,197.5
MCELLBI 32,2019-10-24 08:00:00,ds-modules,MCB-32,2857.0,141.0,4,0.0
MCELLBI 32,2019-10-24 12:00:00,ds-modules,MCB-32,26153.0,141.0,2,0.0
MCELLBI 32,2019-10-24 14:00:00,ds-modules,MCB-32,31983.0,141.0,7,0.0
MCELLBI 32,2019-10-24 15:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-24 16:00:00,ds-modules,MCB-32,980.0,141.0,29,0.0
MCELLBI 32,2019-10-24 17:00:00,ds-modules,MCB-32,185.0,141.0,19,0.0
MCELLBI 32,2019-10-24 18:00:00,ds-modules,MCB-32,26153.0,141.0,30,0.0
MCELLBI 32,2019-10-24 19:00:00,ds-modules,MCB-32,26153.0,141.0,27,501.25
MCELLBI 32,2019-10-24 20:00:00,ds-modules,MCB-32,2857.0,141.0,35,0.0
MCELLBI 32,2019-10-24 21:00:00,ds-modules,MCB-32,185.0,141.0,51,0.0
MCELLBI 32,2019-10-24 22:00:00,ds-modules,MCB-32,26153.0,141.0,48,0.0
MCELLBI 32,2019-10-24 23:00:00,ds-modules,MCB-32,980.0,141.0,41,0.0
MCELLBI 32,2019-10-25 00:00:00,ds-modules,MCB-32,26153.0,141.0,9,0.0
MCELLBI 32,2019-10-25 01:00:00,ds-modules,MCB-32,26153.0,141.0,18,0.0
MCELLBI 32,2019-10-25 02:00:00,ds-modules,MCB-32,26153.0,141.0,22,0.0
MCELLBI 32,2019-10-25 03:00:00,ds-modules,MCB-32,980.0,141.0,26,0.0
MCELLBI 32,2019-10-25 04:00:00,ds-modules,MCB-32,31983.0,141.0,32,0.0
MCELLBI 32,2019-10-25 05:00:00,ds-modules,MCB-32,26153.0,141.0,34,0.0
MCELLBI 32,2019-10-25 06:00:00,ds-modules,MCB-32,26153.0,141.0,13,0.0
MCELLBI 32,2019-10-25 07:00:00,ds-modules,MCB-32,2857.0,141.0,15,318.75
MCELLBI 32,2019-10-25 08:00:00,ds-modules,MCB-32,31983.0,141.0,2,0.0
MCELLBI 32,2019-10-25 09:00:00,ds-modules,MCB-32,31983.0,141.0,4,0.0
MCELLBI 32,2019-10-25 10:00:00,ds-modules,MCB-32,31983.0,141.0,2,0.0
MCELLBI 32,2019-10-25 11:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-25 12:00:00,ds-modules,MCB-32,31983.0,141.0,2,0.0
MCELLBI 32,2019-10-25 13:00:00,ds-modules,MCB-32,26153.0,141.0,4,0.0
MCELLBI 32,2019-10-25 14:00:00,ds-modules,MCB-32,26153.0,141.0,8,0.0
MCELLBI 32,2019-10-25 15:00:00,ds-modules,MCB-32,980.0,141.0,7,0.0
MCELLBI 32,2019-10-25 16:00:00,ds-modules,MCB-32,617.0,141.0,30,0.0
MCELLBI 32,2019-10-25 17:00:00,ds-modules,MCB-32,980.0,141.0,48,0.0
MCELLBI 32,2019-10-25 18:00:00,ds-modules,MCB-32,26153.0,141.0,31,0.0
MCELLBI 32,2019-10-25 19:00:00,ds-modules,MCB-32,26153.0,141.0,22,128.75
MCELLBI 32,2019-10-25 20:00:00,ds-modules,MCB-32,617.0,141.0,18,0.0
MCELLBI 32,2019-10-25 21:00:00,ds-modules,MCB-32,26153.0,141.0,17,0.0
MCELLBI 32,2019-10-25 22:00:00,ds-modules,MCB-32,26153.0,141.0,8,0.0
MCELLBI 32,2019-10-25 23:00:00,ds-modules,MCB-32,31983.0,141.0,17,0.0
MCELLBI 32,2019-10-26 00:00:00,ds-modules,MCB-32,2857.0,141.0,2,0.0
MCELLBI 32,2019-10-26 01:00:00,ds-modules,MCB-32,26153.0,141.0,15,0.0
MCELLBI 32,2019-10-26 02:00:00,ds-modules,MCB-32,980.0,141.0,6,0.0
MCELLBI 32,2019-10-26 03:00:00,ds-modules,MCB-32,31983.0,141.0,9,0.0
MCELLBI 32,2019-10-26 04:00:00,ds-modules,MCB-32,26153.0,141.0,11,0.0
MCELLBI 32,2019-10-26 05:00:00,ds-modules,MCB-32,26153.0,141.0,8,0.0
MCELLBI 32,2019-10-26 06:00:00,ds-modules,MCB-32,31983.0,141.0,11,0.0
MCELLBI 32,2019-10-26 07:00:00,ds-modules,MCB-32,26153.0,141.0,3,175.0
MCELLBI 32,2019-10-26 16:00:00,ds-modules,MCB-32,10745.0,141.0,5,0.0
MCELLBI 32,2019-10-26 17:00:00,ds-modules,MCB-32,617.0,141.0,5,0.0
MCELLBI 32,2019-10-26 18:00:00,ds-modules,MCB-32,980.0,141.0,12,0.0
MCELLBI 32,2019-10-26 19:00:00,ds-modules,MCB-32,2857.0,141.0,9,230.00095833732638
MCELLBI 32,2019-10-26 20:00:00,ds-modules,MCB-32,31983.0,141.0,13,0.0
MCELLBI 32,2019-10-26 21:00:00,ds-modules,MCB-32,980.0,141.0,3,0.0
MCELLBI 32,2019-10-26 22:00:00,ds-modules,MCB-32,26153.0,141.0,9,0.0
MCELLBI 32,2019-10-26 23:00:00,ds-modules,MCB-32,26153.0,141.0,12,0.0
MCELLBI 32,2019-10-27 00:00:00,ds-modules,MCB-32,2857.0,141.0,8,0.0
MCELLBI 32,2019-10-27 01:00:00,ds-modules,MCB-32,26153.0,141.0,5,0.0
MCELLBI 32,2019-10-27 02:00:00,ds-modules,MCB-32,980.0,141.0,6,0.0
MCELLBI 32,2019-10-27 03:00:00,ds-modules,MCB-32,617.0,141.0,16,0.0
MCELLBI 32,2019-10-27 04:00:00,ds-modules,MCB-32,31983.0,141.0,8,0.0
MCELLBI 32,2019-10-27 05:00:00,ds-modules,MCB-32,617.0,141.0,11,0.0
MCELLBI 32,2019-10-27 06:00:00,ds-modules,MCB-32,617.0,141.0,3,0.0
MCELLBI 32,2019-10-27 07:00:00,ds-modules,MCB-32,31983.0,141.0,3,136.25
MCELLBI 32,2019-10-27 08:00:00,ds-modules,MCB-32,26153.0,141.0,4,0.0
MCELLBI 32,2019-10-27 12:00:00,ds-modules,MCB-32,617.0,141.0,2,0.0
MCELLBI 32,2019-10-27 16:00:00,ds-modules,MCB-32,26153.0,141.0,8,0.0
MCELLBI 32,2019-10-27 17:00:00,ds-modules,MCB-32,26153.0,141.0,41,0.0
MCELLBI 32,2019-10-27 18:00:00,ds-modules,MCB-32,2857.0,141.0,11,0.0
MCELLBI 32,2019-10-27 19:00:00,ds-modules,MCB-32,617.0,141.0,4,190.0
MCELLBI 32,2019-10-27 20:00:00,ds-modules,MCB-32,31983.0,141.0,17,0.0
MCELLBI 32,2019-10-27 21:00:00,ds-modules,MCB-32,31983.0,141.0,18,0.0
MCELLBI 32,2019-10-27 22:00:00,ds-modules,MCB-32,617.0,141.0,14,0.0
MCELLBI 32,2019-10-27 23:00:00,ds-modules,MCB-32,980.0,141.0,19,0.0
MCELLBI 32,2019-10-28 00:00:00,ds-modules,MCB-32,617.0,141.0,22,0.0
MCELLBI 32,2019-10-28 01:00:00,ds-modules,MCB-32,617.0,141.0,18,0.0
MCELLBI 32,2019-10-28 02:00:00,ds-modules,MCB-32,617.0,141.0,13,0.0
MCELLBI 32,2019-10-28 03:00:00,ds-modules,MCB-32,26153.0,141.0,21,0.0
MCELLBI 32,2019-10-28 04:00:00,ds-modules,MCB-32,980.0,141.0,13,0.0
MCELLBI 32,2019-10-28 05:00:00,ds-modules,MCB-32,26153.0,141.0,24,0.0
MCELLBI 32,2019-10-28 06:00:00,ds-modules,MCB-32,26153.0,141.0,18,0.0
MCELLBI 32,2019-10-28 07:00:00,ds-modules,MCB-32,26153.0,141.0,16,166.2506927112196
MCELLBI 32,2019-10-28 08:00:00,ds-modules,MCB-32,26153.0,141.0,10,0.0
MCELLBI 32,2019-10-28 09:00:00,ds-modules,MCB-32,26153.0,141.0,4,0.0
MCELLBI 32,2019-10-28 11:00:00,ds-modules,MCB-32,26153.0,141.0,2,0.0
MCELLBI 32,2019-10-28 12:00:00,ds-modules,MCB-32,26153.0,141.0,2,0.0
MCELLBI 32,2019-10-28 15:00:00,ds-modules,MCB-32,980.0,141.0,9,0.0
MCELLBI 32,2019-10-28 16:00:00,ds-modules,MCB-32,26153.0,141.0,14,0.0
MCELLBI 32,2019-10-28 17:00:00,ds-modules,MCB-32,26153.0,141.0,29,0.0
MCELLBI 32,2019-10-28 18:00:00,ds-modules,MCB-32,617.0,141.0,9,0.0
MCELLBI 32,2019-10-28 19:00:00,ds-modules,MCB-32,26153.0,141.0,17,170.0
MCELLBI 32,2019-10-28 20:00:00,ds-modules,MCB-32,31983.0,141.0,9,0.0
MCELLBI 32,2019-10-28 21:00:00,ds-modules,MCB-32,980.0,141.0,10,0.0
MCELLBI 32,2019-10-28 22:00:00,ds-modules,MCB-32,31983.0,141.0,13,0.0
MCELLBI 32,2019-10-28 23:00:00,ds-modules,MCB-32,26153.0,141.0,11,0.0
MCELLBI 32,2019-10-29 00:00:00,ds-modules,MCB-32,1411.0,141.0,2,0.0
MCELLBI 32,2019-10-29 01:00:00,ds-modules,MCB-32,10745.0,141.0,3,0.0
MCELLBI 32,2019-10-29 02:00:00,ds-modules,MCB-32,31983.0,141.0,6,0.0
MCELLBI 32,2019-10-29 03:00:00,ds-modules,MCB-32,1411.0,141.0,4,0.0
MCELLBI 32,2019-10-29 04:00:00,ds-modules,MCB-32,980.0,141.0,9,0.0
MCELLBI 32,2019-10-29 05:00:00,ds-modules,MCB-32,2857.0,141.0,10,0.0
MCELLBI 32,2019-10-29 06:00:00,ds-modules,MCB-32,31983.0,141.0,5,0.0
MCELLBI 32,2019-10-29 07:00:00,ds-modules,MCB-32,31983.0,141.0,4,352.50146875611983
MCELLBI 32,2019-10-29 11:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-29 14:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-29 15:00:00,ds-modules,MCB-32,10745.0,141.0,5,0.0
MCELLBI 32,2019-10-29 16:00:00,ds-modules,MCB-32,2971.0,141.0,223,0.0
MCELLBI 32,2019-10-29 17:00:00,ds-modules,MCB-32,2971.0,141.0,330,0.0
MCELLBI 32,2019-10-29 18:00:00,ds-modules,MCB-32,2971.0,141.0,53,0.0
MCELLBI 32,2019-10-29 19:00:00,ds-modules,MCB-32,980.0,141.0,39,278.75
MCELLBI 32,2019-10-29 20:00:00,ds-modules,MCB-32,980.0,141.0,64,0.0
MCELLBI 32,2019-10-29 21:00:00,ds-modules,MCB-32,980.0,141.0,39,0.0
MCELLBI 32,2019-10-29 22:00:00,ds-modules,MCB-32,980.0,141.0,25,0.0
MCELLBI 32,2019-10-29 23:00:00,ds-modules,MCB-32,31983.0,141.0,44,0.0
MCELLBI 32,2019-10-30 00:00:00,ds-modules,MCB-32,980.0,141.0,31,0.0
MCELLBI 32,2019-10-30 01:00:00,ds-modules,MCB-32,980.0,141.0,9,0.0
MCELLBI 32,2019-10-30 02:00:00,ds-modules,MCB-32,31983.0,141.0,20,0.0
MCELLBI 32,2019-10-30 03:00:00,ds-modules,MCB-32,980.0,141.0,11,0.0
MCELLBI 32,2019-10-30 04:00:00,ds-modules,MCB-32,980.0,141.0,22,0.0
MCELLBI 32,2019-10-30 05:00:00,ds-modules,MCB-32,2857.0,141.0,24,0.0
MCELLBI 32,2019-10-30 06:00:00,ds-modules,MCB-32,980.0,141.0,16,0.0
MCELLBI 32,2019-10-30 07:00:00,ds-modules,MCB-32,31983.0,141.0,12,527.5
MCELLBI 32,2019-10-30 08:00:00,ds-modules,MCB-32,31983.0,141.0,9,0.0
MCELLBI 32,2019-10-30 10:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-30 13:00:00,ds-modules,MCB-32,31983.0,141.0,2,0.0
MCELLBI 32,2019-10-30 14:00:00,ds-modules,MCB-32,31983.0,141.0,1,0.0
MCELLBI 32,2019-10-30 15:00:00,ds-modules,MCB-32,980.0,141.0,4,0.0
MCELLBI 32,2019-10-30 16:00:00,ds-modules,MCB-32,980.0,141.0,62,0.0
MCELLBI 32,2019-10-30 17:00:00,ds-modules,MCB-32,1411.0,141.0,35,0.0
PH 196 008,2019-09-12 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-17 19:00:00,public-health-196,ph196-fa19,741.0,40.0,2,385.0
PH 196 008,2019-09-18 07:00:00,public-health-196,ph196-fa19,741.0,40.0,1,297.5
PH 196 008,2019-09-18 08:00:00,public-health-196,ph196-fa19,741.0,40.0,6,0.0
PH 196 008,2019-09-18 09:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-18 19:00:00,public-health-196,ph196-fa19,741.0,40.0,3,495.0
PH 196 008,2019-09-18 20:00:00,public-health-196,ph196-fa19,741.0,40.0,10,0.0
PH 196 008,2019-09-18 21:00:00,public-health-196,ph196-fa19,741.0,40.0,16,0.0
PH 196 008,2019-09-19 01:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-19 02:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-19 03:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-19 05:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-19 14:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-20 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-20 01:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-20 17:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-20 22:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-21 01:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-21 03:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-22 18:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-22 21:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-22 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-22 23:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-23 00:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-23 01:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-23 03:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-23 04:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-23 05:00:00,public-health-196,ph196-fa19,741.0,40.0,6,0.0
PH 196 008,2019-09-23 16:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-23 17:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-23 18:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-23 19:00:00,public-health-196,ph196-fa19,741.0,40.0,2,285.0
PH 196 008,2019-09-24 01:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-24 04:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-24 06:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-24 12:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-24 14:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-24 18:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-24 19:00:00,public-health-196,ph196-fa19,741.0,40.0,1,387.5
PH 196 008,2019-09-24 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-25 03:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-25 16:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-25 17:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-25 18:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-25 22:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-26 06:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-26 16:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-26 17:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-27 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-27 04:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-27 06:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-27 16:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-27 17:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-27 18:00:00,public-health-196,ph196-fa19,741.0,40.0,10,0.0
PH 196 008,2019-09-27 19:00:00,public-health-196,ph196-fa19,741.0,40.0,9,587.5
PH 196 008,2019-09-27 20:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-27 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-28 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-28 05:00:00,public-health-196,ph196-fa19,741.0,40.0,5,0.0
PH 196 008,2019-09-28 15:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-28 19:00:00,public-health-196,ph196-fa19,741.0,40.0,4,148.75
PH 196 008,2019-09-28 21:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-28 22:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-28 23:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-29 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-29 01:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-29 02:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-29 05:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-29 06:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-29 07:00:00,public-health-196,ph196-fa19,741.0,40.0,2,248.75
PH 196 008,2019-09-29 15:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-29 16:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-29 17:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-29 18:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-29 19:00:00,public-health-196,ph196-fa19,741.0,40.0,4,325.0
PH 196 008,2019-09-29 21:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-29 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-30 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-30 01:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-30 03:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-30 04:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-09-30 06:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-30 07:00:00,public-health-196,ph196-fa19,741.0,40.0,1,422.5
PH 196 008,2019-09-30 13:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-30 14:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-09-30 15:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-30 16:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-30 17:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-30 18:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-09-30 19:00:00,public-health-196,ph196-fa19,741.0,40.0,4,398.75
PH 196 008,2019-09-30 21:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-09-30 22:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-01 00:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-01 01:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-01 04:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-01 05:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-10-01 06:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-01 08:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-01 16:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-10-01 18:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-01 20:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-01 21:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-01 23:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-02 00:00:00,public-health-196,ph196-fa19,741.0,40.0,5,0.0
PH 196 008,2019-10-02 02:00:00,public-health-196,ph196-fa19,741.0,40.0,5,0.0
PH 196 008,2019-10-02 03:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-02 04:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-10-02 05:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-02 06:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-10-02 07:00:00,public-health-196,ph196-fa19,741.0,40.0,1,647.5
PH 196 008,2019-10-02 14:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-02 15:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-02 18:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-02 20:00:00,public-health-196,ph196-fa19,741.0,40.0,3,0.0
PH 196 008,2019-10-02 21:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-02 23:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-03 01:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-03 02:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-03 04:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-03 05:00:00,public-health-196,ph196-fa19,741.0,40.0,4,0.0
PH 196 008,2019-10-03 18:00:00,public-health-196,ph196-fa19,741.0,40.0,5,0.0
PH 196 008,2019-10-03 21:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-03 22:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-04 19:00:00,public-health-196,ph196-fa19,741.0,40.0,2,657.5
PH 196 008,2019-10-05 02:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-06 21:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
PH 196 008,2019-10-06 23:00:00,public-health-196,ph196-fa19,741.0,40.0,2,0.0
PH 196 008,2019-10-09 23:00:00,public-health-196,ph196-fa19,741.0,40.0,1,0.0
